116.73.99.36	1	16510	16510	8	16510	8
116.74.0.31	1	195241	195241	16	195241	14
116.74.0.88	1	0	0	1	0	1
116.74.1.151	1	4546	4546	2	4546	2
116.74.1.175	1	0	0	1	0	1
116.74.1.52	1	0	0	1	0	1
116.74.10.186	2	563300	396078	21	281650	17
116.74.10.197	1	15155	15155	2	15155	2
116.74.101.239	1	424809	424809	8	424809	4
116.74.102.168	1	88383	88383	12	88383	10
116.74.103.128	1	0	0	1	0	1
116.74.103.158	1	757034	757034	11	757034	11
116.74.107.181	1	1105	1105	2	1105	2
116.74.107.224	1	128850	128850	8	128850	4
116.74.109.51	3	372866	176676	50	124288	13
116.74.11.12	1	1873	1873	6	1873	5
116.74.11.152	1	14439	14439	2	14439	1
116.74.11.204	1	384974	384974	22	384974	16
116.74.11.30	2	669	450	4	334	2
116.74.118.250	1	0	0	1	0	1
116.74.12.209	1	0	0	1	0	1
116.74.121.179	1	0	0	1	0	1
116.74.123.96	1	31792	31792	15	31792	11
116.74.128.14	2	49806	44036	11	24903	11
116.74.13.174	1	46429	46429	9	46429	7
116.74.14.184	1	0	0	1	0	1
116.74.14.222	1	168185	168185	3	168185	2
116.74.144.244	1	8917	8917	5	8917	5
116.74.144.68	1	200638	200638	9	200638	8
116.74.145.128	1	11710	11710	2	11710	2
116.74.145.97	1	2313	2313	2	2313	2
116.74.146.117	1	10486	10486	3	10486	3
116.74.146.38	1	50194	50194	21	50194	13
116.74.147.21	1	608609	608609	19	608609	14
116.74.15.133	1	0	0	1	0	1
116.74.15.223	1	49341	49341	3	49341	3
116.74.160.36	3	877605	837223	57	292535	39
116.74.2.147	1	32311	32311	7	32311	4
116.74.2.204	1	157167	157167	17	157167	6
116.74.2.47	1	37992	37992	11	37992	9
116.74.2.51	1	20057	20057	7	20057	6
116.74.2.61	1	0	0	1	0	1
116.74.2.89	1	3377	3377	5	3377	5
116.74.216.71	1	2455	2455	3	2455	3
116.74.232.141	1	0	0	1	0	1
116.74.232.87	1	1959	1959	2	1959	2
116.74.233.105	1	78555	78555	15	78555	13
116.74.3.129	1	0	0	1	0	1
116.74.3.233	1	39101	39101	11	39101	10
116.74.3.93	1	25979	25979	4	25979	3
116.74.32.39	1	95055	95055	14	95055	11
116.74.34.217	1	6171	6171	2	6171	2
116.74.34.245	1	112799	112799	15	112799	12
116.74.34.69	1	56906	56906	11	56906	8
116.74.35.183	1	2081	2081	2	2081	2
116.74.35.194	1	3335	3335	3	3335	3
116.74.35.90	1	18561	18561	5	18561	4
116.74.36.127	1	405	405	3	405	3
116.74.36.128	1	2851	2851	2	2851	2
116.74.36.34	1	0	0	1	0	1
116.74.4.228	1	38229	38229	12	38229	11
116.74.4.245	1	6770	6770	3	6770	3
116.74.41.106	1	81406	81406	28	81406	27
116.74.41.135	1	435	435	2	435	2
116.74.48.135	4	1035860	725009	31	258965	21
116.74.48.239	1	5468	5468	3	5468	3
116.74.48.27	1	0	0	1	0	1
116.74.49.67	1	0	0	1	0	1
116.74.5.111	1	0	0	1	0	1
116.74.5.165	1	0	0	1	0	1
116.74.5.86	1	8051	8051	3	8051	3
116.74.6.118	1	0	0	1	0	1
116.74.6.76	1	22861	22861	4	22861	2
116.74.6.96	1	58844	58844	2	58844	2
116.74.6.98	2	50966	42017	12	25483	9
116.74.64.177	1	181350	181350	6	181350	6
116.74.64.234	1	0	0	1	0	1
116.74.64.91	1	68705	68705	6	68705	6
116.74.67.132	1	83516	83516	97	83516	92
116.74.67.172	1	217601	217601	23	217601	14
116.74.67.250	1	21451	21451	3	21451	3
116.74.67.75	1	66090	66090	4	66090	3
116.74.68.86	2	80013	73651	6	40006	2
116.74.7.125	1	24556	24556	4	24556	3
116.74.7.130	1	0	0	1	0	1
116.74.7.147	1	0	0	1	0	1
116.74.7.57	1	7535	7535	8	7535	6
116.74.70.248	1	85933	85933	23	85933	11
116.74.73.166	1	72905	72905	7	72905	7
116.74.73.20	1	168257	168257	10	168257	2
116.74.73.83	1	26676	26676	11	26676	9
116.74.76.120	1	10060	10060	2	10060	2
116.74.78.132	1	26363	26363	4	26363	4
116.74.78.19	1	1257	1257	3	1257	3
116.74.8.56	1	201172	201172	4	201172	4
116.74.80.19	1	0	0	1	0	1
116.74.9.14	2	2512	1328	6	1256	3
116.74.9.236	1	16018	16018	39	16018	38
116.74.9.239	2	1163	938	5	581	3
116.74.9.30	1	13486	13486	7	13486	6
116.74.9.62	2	133445	130201	15	66722	7
116.74.90.58	1	6976	6976	5	6976	5
116.74.91.180	1	0	0	1	0	1
116.74.94.18	1	21723	21723	6	21723	5
116.74.94.77	1	3390	3390	5	3390	5
116.74.95.135	1	31728	31728	4	31728	4
116.74.97.123	1	573	573	2	573	2
116.74.97.212	1	6655	6655	3	6655	3
116.74.99.80	1	44815	44815	4	44815	3
116.75.0.170	2	18504	18504	5	9252	3
116.75.0.242	1	68656	68656	8	68656	8
116.75.1.231	1	1777	1777	2	1777	2
116.75.100.10	1	8	8	2	8	1
116.75.105.131	1	28893	28893	3	28893	3
116.75.105.157	1	32035	32035	8	32035	6
116.75.105.55	1	53719	53719	10	53719	5
116.75.106.148	2	4401	3015	5	2200	5
116.75.106.232	1	101126	101126	5	101126	4
116.75.107.235	1	1224	1224	2	1224	2
116.75.108.13	1	316	316	2	316	2
116.75.108.205	1	90877	90877	53	90877	53
116.75.108.207	1	8483	8483	2	8483	2
116.75.108.219	1	0	0	1	0	1
116.75.108.30	1	0	0	1	0	1
116.75.108.49	1	4160	4160	5	4160	5
116.75.108.70	1	0	0	1	0	1
116.75.109.238	1	5828	5828	3	5828	3
116.75.109.37	1	188562	188562	80	188562	76
116.75.11.250	2	769482	768186	21	384741	15
116.75.11.73	1	27259	27259	10	27259	9
116.75.110.130	1	22303	22303	7	22303	6
116.75.110.140	1	221090	221090	4	221090	4
116.75.110.144	1	177838	177838	19	177838	9
116.75.110.176	1	12107	12107	3	12107	3
116.75.110.222	1	19353	19353	5	19353	5
116.75.112.202	1	100446	100446	8	100446	6
116.75.113.213	1	74919	74919	9	74919	9
116.75.114.176	1	520	520	3	520	3
116.75.114.63	1	27098	27098	8	27098	5
116.75.121.115	1	0	0	1	0	1
116.75.122.209	1	187673	187673	10	187673	7
116.75.122.65	1	8745	8745	8	8745	5
116.75.123.19	1	54845	54845	4	54845	4
116.75.123.86	1	48220	48220	6	48220	6
116.75.125.47	1	77129	77129	8	77129	6
116.75.13.13	1	7946	7946	3	7946	3
116.75.131.175	2	468419	257998	39	234209	29
116.75.131.35	1	61673	61673	6	61673	6
116.75.132.109	3	4304	3782	6	1434	6
116.75.132.187	1	6163	6163	3	6163	3
116.75.133.55	1	139533	139533	7	139533	7
116.75.134.15	1	7254	7254	5	7254	5
116.75.135.88	1	54076	54076	9	54076	9
116.75.136.175	1	8192	8192	6	8192	3
116.75.137.140	1	207792	207792	14	207792	12
116.75.137.198	2	160082	140228	25	80041	16
116.75.137.230	1	135705	135705	18	135705	13
116.75.138.177	1	34724	34724	4	34724	4
116.75.138.234	1	156	156	3	156	3
116.75.139.143	1	167958	167958	12	167958	12
116.75.139.160	1	90355	90355	8	90355	8
116.75.14.237	1	262473	262473	91	262473	82
116.75.142.12	1	79303	79303	8	79303	7
116.75.142.185	1	5068	5068	2	5068	2
116.75.146.108	1	148072	148072	12	148072	5
116.75.146.144	1	151243	151243	28	151243	28
116.75.146.250	1	0	0	1	0	1
116.75.147.87	1	226554	226554	4	226554	2
116.75.148.149	1	4250	4250	3	4250	3
116.75.150.45	1	49110	49110	3	49110	3
116.75.16.214	1	0	0	1	0	1
116.75.16.37	1	95970	95970	5	95970	5
116.75.161.113	1	489070	489070	17	489070	13
116.75.163.117	1	15247	15247	3	15247	3
116.75.165.99	1	2877	2877	2	2877	2
116.75.17.158	2	173314	143021	28	86657	23
116.75.178.165	1	3333	3333	5	3333	4
116.75.178.24	1	25796	25796	4	25796	4
116.75.18.214	1	48131	48131	26	48131	22
116.75.180.129	2	1875014	1736568	168	937507	129
116.75.180.133	1	143	143	3	143	3
116.75.181.50	1	65869	65869	3	65869	3
116.75.183.15	1	509966	509966	12	509966	6
116.75.19.184	1	15052	15052	3	15052	3
116.75.19.27	1	14617	14617	82	14617	82
116.75.19.42	1	4978	4978	4	4978	4
116.75.192.31	1	228	228	4	228	4
116.75.193.68	1	15867	15867	3	15867	3
116.75.193.87	1	0	0	1	0	1
116.75.194.45	1	69789	69789	5	69789	4
116.75.195.107	1	145323	145323	3	145323	2
116.75.195.153	1	39041	39041	14	39041	12
116.75.196.142	1	117021	117021	9	117021	7
116.75.196.15	2	513730	511717	17	256865	9
116.75.196.67	2	165	165	4	82	4
116.75.197.185	1	141725	141725	6	141725	6
116.75.20.119	1	3213	3213	2	3213	2
116.75.200.90	1	42010	42010	13	42010	11
116.75.21.214	1	0	0	1	0	1
116.75.21.54	1	73624	73624	8	73624	4
116.75.21.57	1	6518	6518	3	6518	3
116.75.216.168	1	220197	220197	6	220197	6
116.75.216.229	1	134452	134452	8	134452	7
116.75.217.29	1	0	0	1	0	1
116.75.217.68	1	40542	40542	4	40542	3
116.75.22.132	1	496692	496692	17	496692	10
116.75.22.161	1	226877	226877	6	226877	6
116.75.224.112	1	0	0	1	0	1
116.75.224.116	1	159641	159641	2	159641	1
116.75.224.8	1	159538	159538	8	159538	8
116.75.233.178	1	2868	2868	3	2868	3
116.75.234.202	1	191697	191697	8	191697	7
116.75.234.228	1	0	0	1	0	1
116.75.24.139	1	5895	5895	3	5895	3
116.75.24.198	1	243905	243905	8	243905	8
116.75.240.100	1	157598	157598	13	157598	10
116.75.248.35	1	24856	24856	3	24856	3
116.75.25.140	1	33239	33239	10	33239	9
116.75.25.78	1	8861	8861	3	8861	3
116.75.253.245	1	1007432	1007432	64	1007432	64
116.75.254.113	1	2885	2885	17	2885	17
116.75.254.125	1	25536	25536	20	25536	14
116.75.254.81	1	2411	2411	2	2411	2
116.75.27.152	1	14938	14938	3	14938	3
116.75.27.174	1	251458	251458	23	251458	16
116.75.29.221	1	0	0	1	0	1
116.75.29.4	1	60417	60417	4	60417	4
116.75.29.74	1	35362	35362	4	35362	2
116.75.3.221	1	5563	5563	5	5563	5
116.75.30.162	1	28778	28778	8	28778	7
116.75.30.95	1	65791	65791	10	65791	6
116.75.31.14	1	889743	889743	13	889743	11
116.75.31.147	1	182562	182562	11	182562	8
116.75.32.126	1	0	0	1	0	1
116.75.32.162	1	18625	18625	3	18625	3
116.75.32.207	1	1397	1397	2	1397	2
116.75.34.97	1	108212	108212	6	108212	5
116.75.35.222	1	36019	36019	8	36019	6
116.75.35.91	1	22148	22148	3	22148	3
116.75.36.127	1	59925	59925	6	59925	6
116.75.36.128	1	4062	4062	3	4062	3
116.75.36.224	1	239	239	3	239	3
116.75.37.140	1	106	106	2	106	1
116.75.38.107	1	0	0	1	0	1
116.75.38.149	1	3016	3016	2	3016	2
116.75.39.6	1	195060	195060	4	195060	2
116.75.4.83	1	64734	64734	6	64734	6
116.75.40.221	1	793915	793915	76	793915	69
116.75.40.77	1	46454	46454	3	46454	2
116.75.41.10	1	0	0	1	0	1
116.75.41.215	1	192183	192183	6	192183	4
116.75.41.57	1	4562	4562	2	4562	2
116.75.42.21	2	33298	24811	14	16649	9
116.75.43.130	1	4407	4407	2	4407	2
116.75.45.130	1	64870	64870	8	64870	6
116.75.45.195	1	0	0	1	0	1
116.75.45.94	1	112122	112122	9	112122	8
116.75.46.195	1	2196	2196	2	2196	2
116.75.47.201	1	233375	233375	99	233375	97
116.75.48.129	1	0	0	1	0	1
116.75.5.220	1	608519	608519	36	608519	19
116.75.64.211	1	26018	26018	3	26018	3
116.75.64.87	1	0	0	1	0	1
116.75.66.131	1	14331	14331	3	14331	3
116.75.66.199	1	994	994	2	994	2
116.75.66.235	1	9209	9209	3	9209	3
116.75.7.200	1	0	0	1	0	1
116.75.8.120	1	14686	14686	83	14686	82
116.75.8.42	1	11790	11790	4	11790	4
116.75.81.169	1	0	0	1	0	1
116.75.81.245	1	0	0	1	0	1
116.75.81.3	1	27328	27328	2	27328	2
116.75.82.197	1	5860	5860	5	5860	5
116.75.82.228	1	42	42	3	42	3
116.75.82.38	1	16263	16263	5	16263	4
116.75.82.91	1	9390	9390	4	9390	4
116.75.83.47	1	5710	5710	5	5710	5
116.75.84.5	1	65	65	3	65	3
116.75.84.6	1	1780	1780	2	1780	2
116.75.84.68	1	75955	75955	7	75955	5
116.75.84.86	1	43855	43855	3	43855	3
116.75.85.159	1	0	0	1	0	1
116.75.88.132	1	1103	1103	3	1103	3
116.75.88.229	1	0	0	1	0	1
116.75.89.66	1	0	0	1	0	1
116.75.9.175	1	5725	5725	5	5725	5
116.75.90.193	1	68420	68420	4	68420	3
116.75.90.207	1	29487	29487	6	29487	6
116.75.90.247	1	0	0	1	0	1
116.75.91.203	1	0	0	1	0	1
116.75.91.52	1	10508	10508	3	10508	3
116.75.92.139	1	81	81	3	81	3
116.75.93.132	1	22941	22941	82	22941	82
116.75.93.61	1	962767	962767	33	962767	24
116.75.96.199	1	0	0	1	0	1
116.75.96.23	1	49317	49317	4	49317	4
116.75.97.194	2	187914	183318	15	93957	13
116.75.97.221	1	11359	11359	4	11359	4
116.75.98.153	1	125463	125463	15	125463	12
116.75.98.184	1	0	0	1	0	1
116.75.98.201	1	9395	9395	2	9395	2
116.75.98.74	1	83566	83566	9	83566	6
116.75.99.228	1	24924	24924	3	24924	3
116.75.99.42	1	20819	20819	5	20819	3
117.103.188.244	3	0	0	3	0	3
117.103.188.249	2	14702	14702	3	7351	3
117.104.139.152	4	1583787	874414	8	395946	8
117.104.139.163	6	383944	383944	7	63990	7
117.104.232.88	2	128239	110848	9	64119	7
117.104.239.89	7	946483	291263	127	135211	76
117.120.18.134	2	5695	5695	4	2847	4
117.120.18.135	2	129321	129321	4	64660	4
117.192.10.165	1	298287	298287	7	298287	6
117.192.10.214	1	0	0	1	0	1
117.192.100.109	1	24713	24713	9	24713	7
117.192.100.54	1	19093	19093	4	19093	4
117.192.101.234	1	32311	32311	3	32311	3
117.192.102.42	1	39	39	3	39	3
117.192.103.195	1	88256	88256	5	88256	4
117.192.104.178	3	204092	156619	20	68030	11
117.192.104.84	1	0	0	1	0	1
117.192.105.51	1	28829	28829	2	28829	2
117.192.107.226	1	0	0	1	0	1
117.192.11.143	1	34113	34113	2	34113	2
117.192.11.47	1	235720	235720	96	235720	92
117.192.114.118	1	100723	100723	89	100723	87
117.192.114.134	3	891881	791608	65	297293	48
117.192.114.203	1	49745	49745	5	49745	4
117.192.116.51	1	3638	3638	2	3638	2
117.192.117.141	1	231023	231023	35	231023	32
117.192.118.206	1	2725	2725	2	2725	2
117.192.118.213	1	2651	2651	4	2651	4
117.192.12.53	1	179097	179097	5	179097	5
117.192.120.14	1	0	0	1	0	1
117.192.120.178	1	29358	29358	8	29358	7
117.192.121.151	1	0	0	1	0	1
117.192.121.166	1	455898	455898	10	455898	8
117.192.122.115	1	0	0	1	0	1
117.192.122.126	1	0	0	1	0	1
117.192.122.145	1	1097046	1097046	32	1097046	25
117.192.122.146	1	0	0	1	0	1
117.192.122.32	1	772	772	3	772	3
117.192.122.38	1	1471	1471	3	1471	3
117.192.123.143	1	7839	7839	2	7839	2
117.192.124.137	1	17504	17504	3	17504	3
117.192.124.163	1	180057	180057	15	180057	15
117.192.124.19	1	683993	683993	18	683993	13
117.192.125.138	1	3234	3234	2	3234	2
117.192.126.178	1	18640	18640	91	18640	85
117.192.127.133	1	0	0	1	0	1
117.192.127.85	1	0	0	1	0	1
117.192.128.106	1	27382	27382	7	27382	5
117.192.128.93	1	22530	22530	3	22530	2
117.192.129.146	1	17767	17767	5	17767	4
117.192.13.101	1	98871	98871	2	98871	1
117.192.13.174	1	85979	85979	6	85979	5
117.192.13.232	1	175521	175521	6	175521	5
117.192.13.75	1	270593	270593	18	270593	14
117.192.13.81	1	11849	11849	4	11849	3
117.192.130.161	1	15393	15393	3	15393	3
117.192.130.250	2	251198	153534	13	125599	9
117.192.130.76	1	7794	7794	2	7794	2
117.192.133.1	1	222072	222072	5	222072	5
117.192.133.253	1	179012	179012	19	179012	12
117.192.133.79	1	1243	1243	2	1243	2
117.192.136.211	1	0	0	1	0	1
117.192.137.144	1	118855	118855	3	118855	3
117.192.137.57	1	97657	97657	14	97657	11
117.192.138.113	1	80071	80071	4	80071	4
117.192.138.43	1	70558	70558	2	70558	2
117.192.139.60	1	447639	447639	27	447639	25
117.192.14.146	1	0	0	1	0	1
117.192.140.135	1	133666	133666	4	133666	4
117.192.140.201	1	50908	50908	2	50908	2
117.192.140.68	1	2895	2895	2	2895	2
117.192.143.100	1	1139	1139	2	1139	2
117.192.143.120	1	211954	211954	3	211954	3
117.192.144.190	1	70198	70198	2	70198	2
117.192.145.1	1	8029	8029	2	8029	2
117.192.145.113	1	20007	20007	2	20007	2
117.192.146.15	1	0	0	1	0	1
117.192.146.160	1	844766	844766	12	844766	1
117.192.147.38	1	214511	214511	10	214511	6
117.192.148.107	1	134786	134786	13	134786	10
117.192.148.237	1	49	49	3	49	3
117.192.149.160	1	13814	13814	5	13814	5
117.192.149.164	2	106548	60339	22	53274	16
117.192.149.189	1	144353	144353	5	144353	5
117.192.152.113	1	20484	20484	3	20484	3
117.192.152.175	1	11735	11735	7	11735	5
117.192.153.112	1	0	0	1	0	1
117.192.154.62	1	21803	21803	3	21803	3
117.192.156.13	1	214393	214393	9	214393	4
117.192.157.201	1	6556	6556	2	6556	2
117.192.158.57	1	259772	259772	42	259772	14
117.192.160.162	1	0	0	1	0	1
117.192.163.15	1	0	0	1	0	1
117.192.164.89	1	0	0	1	0	1
117.192.166.27	1	0	0	1	0	1
117.192.166.49	1	0	0	1	0	1
117.192.167.201	1	0	0	1	0	1
117.192.17.148	1	7852	7852	57	7852	57
117.192.17.205	1	147557	147557	16	147557	13
117.192.173.211	1	105584	105584	5	105584	5
117.192.173.29	1	0	0	1	0	1
117.192.173.3	1	231570	231570	14	231570	14
117.192.175.177	1	0	0	1	0	1
117.192.178.30	1	41590	41590	3	41590	3
117.192.179.114	2	334021	168285	12	167010	10
117.192.179.200	3	269206	233196	79	89735	28
117.192.179.219	1	49342	49342	5	49342	5
117.192.18.209	1	0	0	1	0	1
117.192.180.18	1	204287	204287	4	204287	2
117.192.182.58	1	91886	91886	17	91886	13
117.192.183.100	1	46288	46288	5	46288	4
117.192.183.131	1	805	805	2	805	2
117.192.187.55	1	0	0	1	0	1
117.192.19.160	1	25882	25882	3	25882	3
117.192.19.204	1	0	0	1	0	1
117.192.191.153	1	14305	14305	3	14305	3
117.192.191.59	1	0	0	1	0	1
117.192.192.87	1	2773	2773	3	2773	3
117.192.194.106	1	0	0	1	0	1
117.192.198.156	2	33106	32591	10	16553	7
117.192.199.7	1	23055	23055	3	23055	3
117.192.200.50	1	4965	4965	2	4965	2
117.192.201.102	1	501	501	3	501	3
117.192.203.22	1	0	0	1	0	1
117.192.203.28	1	25839	25839	2	25839	1
117.192.204.200	1	0	0	1	0	1
117.192.206.92	1	134742	134742	12	134742	9
117.192.207.136	1	195084	195084	70	195084	68
117.192.208.153	1	0	0	1	0	1
117.192.209.195	1	12283	12283	2	12283	2
117.192.209.248	1	0	0	1	0	1
117.192.21.34	1	64841	64841	68	64841	67
117.192.21.74	1	44120	44120	10	44120	9
117.192.212.38	1	34952	34952	7	34952	6
117.192.212.68	1	89862	89862	19	89862	19
117.192.213.32	1	0	0	1	0	1
117.192.214.72	1	65882	65882	20	65882	13
117.192.216.157	1	0	0	1	0	1
117.192.217.142	1	1549476	1549476	106	1549476	82
117.192.217.20	1	0	0	1	0	1
117.192.219.253	1	0	0	1	0	1
117.192.22.213	1	91857	91857	10	91857	9
117.192.223.177	1	65	65	3	65	3
117.192.224.228	1	684264	684264	15	684264	13
117.192.227.233	1	2572	2572	2	2572	2
117.192.229.14	1	52408	52408	4	52408	4
117.192.230.104	1	137546	137546	10	137546	10
117.192.233.169	1	17888	17888	82	17888	82
117.192.233.179	1	7204	7204	5	7204	4
117.192.233.8	1	39644	39644	5	39644	3
117.192.235.103	1	9649	9649	3	9649	3
117.192.236.190	1	50500	50500	4	50500	4
117.192.237.177	1	10633	10633	3	10633	3
117.192.239.172	1	31960	31960	2	31960	2
117.192.239.204	1	9906	9906	3	9906	3
117.192.241.83	1	137130	137130	15	137130	7
117.192.243.195	1	229302	229302	8	229302	6
117.192.243.243	1	25821	25821	2	25821	2
117.192.243.250	1	39755	39755	3	39755	3
117.192.245.27	1	0	0	1	0	1
117.192.247.243	1	45661	45661	6	45661	4
117.192.249.247	1	0	0	1	0	1
117.192.251.158	1	0	0	1	0	1
117.192.253.12	1	195810	195810	9	195810	7
117.192.254.194	1	93912	93912	4	93912	3
117.192.254.29	2	87241	69627	18	43620	12
117.192.255.228	1	0	0	1	0	1
117.192.29.96	1	243	243	2	243	2
117.192.3.183	1	43231	43231	5	43231	4
117.192.30.69	1	38622	38622	3	38622	3
117.192.31.182	1	128484	128484	9	128484	8
117.192.31.223	1	0	0	1	0	1
117.192.32.87	1	192902	192902	11	192902	7
117.192.33.33	1	0	0	1	0	1
117.192.34.161	2	52	52	4	26	4
117.192.34.215	1	0	0	1	0	1
117.192.34.28	1	0	0	1	0	1
117.192.35.241	1	23144	23144	4	23144	4
117.192.37.130	1	15873	15873	11	15873	10
117.192.37.5	1	15012	15012	3	15012	3
117.192.38.109	1	21109	21109	5	21109	5
117.192.38.78	1	3274	3274	4	3274	4
117.192.39.12	1	62842	62842	6	62842	5
117.192.4.46	1	0	0	1	0	1
117.192.4.62	1	11577	11577	3	11577	3
117.192.41.196	1	375577	375577	11	375577	11
117.192.41.61	1	44181	44181	4	44181	4
117.192.42.230	1	44072	44072	3	44072	3
117.192.42.95	1	1715047	1715047	38	1715047	27
117.192.43.179	1	16220	16220	4	16220	4
117.192.43.93	1	3560	3560	2	3560	2
117.192.44.119	1	162389	162389	22	162389	16
117.192.44.16	1	45586	45586	2	45586	1
117.192.46.72	1	8521	8521	13	8521	13
117.192.47.22	1	0	0	1	0	1
117.192.48.167	1	2353	2353	3	2353	3
117.192.48.65	1	12858	12858	3	12858	3
117.192.49.221	1	833	833	2	833	2
117.192.52.185	1	0	0	1	0	1
117.192.52.197	1	11928	11928	2	11928	2
117.192.53.38	1	175097	175097	70	175097	68
117.192.54.34	1	214968	214968	35	214968	16
117.192.55.69	1	0	0	1	0	1
117.192.56.214	2	0	0	2	0	2
117.192.57.245	2	161685	161592	21	80842	17
117.192.57.254	1	16039	16039	2	16039	2
117.192.58.200	1	47511	47511	4	47511	4
117.192.6.14	1	401	401	13	401	13
117.192.6.38	1	2306	2306	4	2306	3
117.192.62.104	1	5269	5269	2	5269	2
117.192.62.46	1	150953	150953	27	150953	20
117.192.65.171	1	671008	671008	6	671008	5
117.192.67.142	1	0	0	1	0	1
117.192.69.151	1	152505	152505	61	152505	61
117.192.70.94	1	760876	760876	15	760876	13
117.192.71.58	1	99793	99793	11	99793	9
117.192.73.229	1	117449	117449	7	117449	6
117.192.74.171	1	875167	875167	10	875167	6
117.192.74.89	1	638205	638205	13	638205	9
117.192.75.219	1	17352	17352	2	17352	2
117.192.76.118	1	767611	767611	9	767611	7
117.192.77.196	1	354619	354619	103	354619	97
117.192.8.208	1	180175	180175	7	180175	6
117.192.8.68	1	1032837	1032837	32	1032837	19
117.192.81.197	1	1492	1492	2	1492	2
117.192.81.73	1	183995	183995	20	183995	13
117.192.82.63	1	0	0	1	0	1
117.192.84.201	1	4508	4508	2	4508	2
117.192.85.16	1	12294	12294	23	12294	23
117.192.86.142	1	7767	7767	2	7767	2
117.192.86.190	1	1394	1394	2	1394	2
117.192.87.83	1	85520	85520	2	85520	2
117.192.88.108	1	0	0	1	0	1
117.192.89.196	1	6103	6103	3	6103	3
117.192.90.255	1	38788	38788	8	38788	5
117.192.92.255	1	25256	25256	3	25256	3
117.192.93.210	2	138610	96937	86	69305	85
117.192.94.231	1	122619	122619	2	122619	2
117.192.94.239	1	635419	635419	9	635419	5
117.192.95.248	1	119762	119762	5	119762	5
117.192.96.230	1	8464	8464	5	8464	5
117.192.98.197	1	217043	217043	16	217043	11
117.193.1.82	2	249917	246470	164	124958	162
117.193.10.1	1	11984	11984	5	11984	5
117.193.101.214	1	30138	30138	3	30138	3
117.193.102.34	1	105559	105559	10	105559	6
117.193.102.69	1	0	0	1	0	1
117.193.104.7	1	79943	79943	5	79943	4
117.193.105.141	1	3580	3580	3	3580	2
117.193.105.64	1	67748	67748	8	67748	7
117.193.106.147	1	134800	134800	6	134800	3
117.193.106.158	1	76627	76627	6	76627	6
117.193.106.235	1	2402	2402	2	2402	2
117.193.107.214	1	0	0	1	0	1
117.193.108.242	1	223409	223409	30	223409	14
117.193.109.145	1	254384	254384	11	254384	11
117.193.109.203	2	144564	144564	4	72282	4
117.193.110.218	1	0	0	1	0	1
117.193.112.102	1	261764	261764	6	261764	5
117.193.114.227	1	5997	5997	6	5997	5
117.193.114.232	1	66036	66036	7	66036	5
117.193.114.235	1	0	0	1	0	1
117.193.117.75	1	0	0	1	0	1
117.193.118.138	1	0	0	1	0	1
117.193.118.215	1	46	46	3	46	3
117.193.119.71	1	11525	11525	6	11525	5
117.193.12.175	1	22131	22131	4	22131	2
117.193.121.108	1	0	0	1	0	1
117.193.123.170	1	0	0	1	0	1
117.193.123.174	1	42292	42292	11	42292	10
117.193.124.155	2	405545	206268	13	202772	4
117.193.127.241	1	81986	81986	10	81986	8
117.193.128.187	1	6719	6719	2	6719	2
117.193.128.90	1	50105	50105	5	50105	5
117.193.134.185	1	0	0	1	0	1
117.193.135.167	1	2117	2117	5	2117	5
117.193.138.203	1	0	0	1	0	1
117.193.138.28	1	0	0	1	0	1
117.193.14.138	1	569929	569929	3	569929	3
117.193.14.92	2	34874	23926	6	17437	6
117.193.140.158	1	3905	3905	4	3905	4
117.193.141.104	1	7982	7982	4	7982	4
117.193.142.9	1	0	0	1	0	1
117.193.143.232	1	161702	161702	5	161702	5
117.193.145.61	1	865578	865578	13	865578	11
117.193.148.71	1	5209	5209	2	5209	2
117.193.149.81	1	5146	5146	4	5146	4
117.193.150.191	1	41488	41488	3	41488	3
117.193.150.217	1	0	0	1	0	1
117.193.150.41	1	548	548	7	548	7
117.193.152.49	1	75441	75441	9	75441	8
117.193.153.207	1	0	0	1	0	1
117.193.154.240	1	11726	11726	3	11726	3
117.193.155.173	1	0	0	1	0	1
117.193.155.243	1	0	0	1	0	1
117.193.157.137	3	311541	167768	20	103847	20
117.193.158.15	1	112374	112374	12	112374	12
117.193.159.128	1	69569	69569	6	69569	6
117.193.159.248	1	17770	17770	2	17770	2
117.193.16.49	1	4808	4808	2	4808	2
117.193.160.240	1	190558	190558	7	190558	5
117.193.160.27	1	0	0	1	0	1
117.193.162.125	2	81973	81973	21	40986	9
117.193.163.167	1	0	0	1	0	1
117.193.166.148	1	4432	4432	2	4432	2
117.193.166.6	1	0	0	1	0	1
117.193.167.104	1	0	0	1	0	1
117.193.167.191	1	3221	3221	3	3221	3
117.193.17.78	1	16524	16524	6	16524	3
117.193.170.255	1	252911	252911	7	252911	5
117.193.171.162	1	0	0	1	0	1
117.193.171.21	1	195625	195625	10	195625	2
117.193.172.40	1	0	0	1	0	1
117.193.172.51	1	6480	6480	5	6480	5
117.193.172.96	1	113480	113480	6	113480	5
117.193.178.142	1	12637	12637	3	12637	3
117.193.179.152	1	168056	168056	6	168056	6
117.193.179.199	1	0	0	1	0	1
117.193.18.46	1	0	0	1	0	1
117.193.180.116	1	20562	20562	2	20562	2
117.193.180.131	1	0	0	1	0	1
117.193.182.2	1	5655	5655	2	5655	2
117.193.182.245	2	1887819	1887784	24	943909	17
117.193.184.129	1	35481	35481	6	35481	6
